Id,Name,Description,Add,Zipcode,Region,Town,Tel,Opentime,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Parkinginfo
C3_376490000A_000168,豬條a桶仔鵝,位於風頭水尾口湖水井村，老闆原為養豬戶，為了將這低調美食「家傳桶仔鵝」與人分享，並將原廢棄豬寮改建為特色風味餐廳，分享這原汁原味的桶仔鵝。桶仔鵝採用當地產地直送的黃金玉米鵝，再利用炭火慢慢烘烤而成，簡單調味，烤成皮脆肉嫩，且鮮嫩多汁的桶仔鵝。其他還有老饕最愛的「桶仔豬腳」，也是美味傳千里，吸引很多顧客。另外也有熱炒當地採用生態養殖的海鮮：文蛤、白蝦…等。,雲林縣口湖鄉水井村236號,653,雲林縣,口湖鄉,886-5-5000000,每周三、六、日 AM 10：00~PM 16：00,,https://tour.yunlin.gov.tw/public/upload/old/20180713023443.jpg,外觀照,,,,,120.173400,23.525960,2,https://goo.gl/maps/Z4mYqdpz9yveh7pW8,
C3_376490000A_000257,斗南勁味蚵仔麵線,推薦招牌除了蚵仔麵線外，還有「虱目魚漿麵線」美味料理，選用新鮮虱目魚制作而成魚漿，魚漿Q度十足，彈牙爽口，饕客最愛！ 2種新鮮食材加入油葱酥與筍絲的甜美湯頭裡，真是在地絕妙的好料理！老闆有調製獨特辣油，愛吃辣的你，品嚐麵線時前滴上些許，食用起來相當帶勁呢。 2012年更榮獲為「台灣小吃一百名店」店家呢！,雲林縣斗南鎮文元街45號,630,雲林縣,斗南鎮,886-5-5000000,AM 11:30~PM 17:30,,https://tour.yunlin.gov.tw/public/upload/old/20180718035210.jpg,斗南勁味蚵仔麵線,,,,,120.477800,23.675640,2,https://goo.gl/maps/5jsWE4eY39gZXH2g6,
C3_376490000A_000259,羊肉榮小吃,本店成立近10年，老闆與北部知名羊肉店-羊肉榮授權加盟做法一致，挑選15~16公斤重的小山羊，羊肉口感細緻無腥味，熱門商品以炒羊肉、羊肉羹為主，炒羊肉以沙茶、蒜頭、萵苣(大陸妹)快炒，香氣十足，不僅可以吃到肉的細緻口感再搭配爽口的萵苣，令人不禁一口接一口。羊肉羹以白蘿蔔、洋蔥、柴魚片再加上爆香過的羊肉片燉煮而成，喝的出蔬菜的甜味和柴魚的鮮味，再加上細緻軟滑的羊肉，真是令人大呼過癮！來四湖的遊客們不訪來此地品嘗一下美食吧！,雲林縣四湖鄉中山西路10號,654,雲林縣,四湖鄉,886-5-7872365,AM 09:00-PM 10:00,,https://tour.yunlin.gov.tw/public/upload/old/20180718035718.jpg,羊肉榮小吃,,,,,120.225500,23.637590,2,https://goo.gl/maps/muNwKuQthVf3SKjm7,
C3_376490000A_000260,日日興現宰羊肉爐,如果你冷，就來一碗清燉羊肉湯吧。大埤鄉的日日興，除了擁有超高人氣外，更能吃到一整隻羊料理。主打現宰羊肉，湯頭搭配嫩薑去腥，鮮甜的清燉口味，不油不膩十分清爽，天冷時來上一碗，暖心又暖胃！此外，羊油麵線、炒青菜類，也是本店必點搭配餐食。,雲林縣大埤鄉延平路三段590號,631,雲林縣,大埤鄉,886-5-5910442,10:00-00:00,,https://tour.yunlin.gov.tw/public/upload/StoreCover/230210041416898843XY1W8.jpg,日日興羊肉店,,,,,120.468000,23.631960,3,,
C3_376490000A_000261,米多力休閒農莊,原為園藝造景工程公司的米多力，將自家綠意盎然庭園造景提供一處可供休憩與用餐好去處，蜿蜒步道，花、草、樹木盆栽，一百多種植物，山水河流造景，提供安全遊樂設施，小朋友在此也能盡情奔跑嬉戲。 米多力融合了異國料理、庭園造景及歐式小木屋三項特色，歐風挑高白色小木屋裡有無阻礙的落地窗，庭園綠色視野，讓你盡收眼底。寬敞綠色視野，伴著輕柔音樂，聚會、聊天、享用下午茶都有說不出輕鬆自在，給你不一樣的異國美食浪漫戀曲！ 來米多力不能錯過大碗又物超所值的異國料理，口感香脆的韓式炭烤雞肉鍋巴拌飯、泰式香茅雞腿海陸雙燒、西西里海鮮…等風味異國料理，保證讓你一飽口服。,雲林縣虎尾鎮文科路880號,632,雲林縣,虎尾鎮,886-5-6330662,AM 11:00~PM 21:30 供餐時間：AM 11:00~PM 20:30,,https://tour.yunlin.gov.tw/public/upload/old/20180718040844.jpg,米多力休閒農莊,,,,,120.426600,23.735060,1,https://goo.gl/maps/pNNacqEWhgTvQArr6,
C3_376490000A_000262,阿世香菇肉羹,『阿世香菇肉羹』 這個小攤子在華南銀行旁已經賣了50多年，從它的招牌就可猜出一二。別小看它只是個小吃攤，可是遠近馳名，聽說蔣故總統經國先生都曾來品嚐過。它最有名的是「香菇肉羹」、「魯肉飯」跟「香腸」。魯肉飯不死鹹不油膩，肉燥蔥香混著爽口的飯粒，香味在嘴巴中不斷地擴散，再喝一口肉羹，飯加湯融合在口中更是絕妙好味；香腸則是自製自銷，獨一無二的。營業時間從上午8時至晚上6時左右。,雲林縣虎尾鎮華南路31巷1號,632,雲林縣,虎尾鎮,886-5-6331233,AM 07:00~PM 18:00,,https://tour.yunlin.gov.tw/public/upload/old/20180718041100.jpg,香菇肉羹,,,,,120.435700,23.709290,2,https://goo.gl/maps/kMbutN62AuqBB7ci9,
C3_376490000A_000263,阿展米糕,虎尾科技大學旁有一間阿展米糕店，成立於民國81年，是虎科大（昔日雲林工專）師生必嚐小吃。老闆林阿榮(外號阿展)笑著說：虎科大畢業的學生，進去科技業工作，還念念不忘米糕與排骨麵的好滋味，有來虎尾時，甚至帶著主管來品嚐。 林老闆早期從事成衣買賣，曾經與日本線接觸，對日本人品質控管的嚴格的要求有深刻印象。,雲林縣虎尾鎮中正路359號,632,雲林縣,虎尾鎮,886-5-6327766,AM 11:00~PM 20:00 (星期二公休),,https://tour.yunlin.gov.tw/public/upload/old/20180718041406.jpg,阿展米糕,,,,,120.429400,23.703820,2,https://goo.gl/maps/cEVNkeQoey8Lmwpg8,
C3_376490000A_000264,蓮花園複合式蔬食館,虎尾科技大學附近的超級健康蔬食館-蓮花園複合式蔬食館打破單一口味刻板印象，特聘六星級飯店主廚為顧問，嚴選天恩蔬食高級食材，開發火鍋、焗烤、鍋巴拌飯、香椿飯、紅燒麵、咖哩飯、米樂堡等二十餘樣主餐，健康低負擔，每樣餐點都有驚豔的味蕾的本事。年輕學生與小朋友超喜歡素墨西哥捲，脆脆外皮，內餡有甜椒、香菇、時蔬與奶酪，咬下後有著極佳口感；義式冷拌涼麵則廣受女生好評，還有小朋友喜歡的薯條漢堡餐，優雅古典環境更是學生聚會用餐好去處。,雲林縣虎尾鎮福民路76號,632,雲林縣,虎尾鎮,886-5-6360308,週二到週日AM 11:00~PM 14:00，PM 17:00~PM 21:00  週一公休,,https://tour.yunlin.gov.tw/public/upload/old/20180718041709.jpg,蓮花園複合式蔬食館,,,,,120.436100,23.710870,1,,
C3_376490000A_000265,鄉情日本料理,鄉情日本料理，以提供平價的和風料理擁有不少的主顧，用餐空間樸實而簡潔，大約可容納25-30人。鄉情以現作的餐點，如壽司、生魚片、烏龍麵、炸蝦飯…等，提供各種不同的和風料理選擇。最為客人推薦的是定食套餐，共有五種選擇，每種都有壽司、沙拉與茶碗蒸，另外再加上各自的主食；多達六道菜的定食套餐，真的是物超所值！「鄉情日式小吃」以在地的食材，燴製道道具有水準的美味，在虎尾享有不錯的評價。喜歡日式料理的朋友，來到虎尾別忘了一嚐它的美味喔！,雲林縣虎尾鎮復興路135號,632,雲林縣,虎尾鎮,886-5-6362235,"11:0014:30	16:3021:00",,https://tour.yunlin.gov.tw/public/upload/old/20180718044223.jpg,生魚片壽司,,,,,120.428900,23.707920,4,https://goo.gl/maps/RKz86GbX8skf7mPx9,
C3_376490000A_000266,藤原壽司,店面乾淨明亮清幽，吸引不少學生、家庭族群聚餐的好地方，主要熱門商品有壽司類、蓋飯、日式烏龍麵等日式料理，平價消費顛覆吃日式料理所費不貸的觀念，店內還免費提供味噌湯、柳橙汁及紅茶無限暢飲，特別強調，味噌湯雖然是免費暢飲，依舊料多味美、實在有料，不訪來品嘗看看哦！,雲林縣虎尾鎮林森路一段533號,632,雲林縣,虎尾鎮,886-5-6311452,AM 11:00~PM 14:00 PM 17:00~PM 20:00 週二公休,,https://tour.yunlin.gov.tw/public/upload/old/20180718044619.jpg,藤原壽司,,,,,120.431500,23.708080,4,https://goo.gl/maps/iAowtsAybEfPpWhd6,
C3_376490000A_000267,奇香妙草蔬食館,奇香妙草，打破傳統的異國美味。雲林自創品牌，「奇香妙草」創辦人憑藉對香草的熱情，研發各式香草產品，如精油、調理食品、花草茶等。而以香草為主題「奇香妙草蔬食館」，提供全齋蔬食料理，呈現異國創意，打破傳統素食。店內外種植花草，純白裝潢給人清新用餐環境，不只好看，更健康好吃！養生好選擇，就在斗六車站旁。,斗六市慶生路10號,632,雲林縣,斗六市,886-5-5350001,11:00-14:00；17:00-20:00一二公休,,https://tour.yunlin.gov.tw/public/upload/old/20180718044918.jpg,奇香妙草蔬食館,,,,,120.540000,23.711890,3,,
C3_376490000A_000268,壹等涼冰菒部,"壹等凉於1964年創立於虎尾,至今已４６年歷史.除了產品好吃,更是無數人學生時代的美好回憶處,也是很多人談戀愛相親的好地方.很多人回虎尾一定要再去壹等凉回味一下.傳承四十年的古早味,搭配舒適的空間,繼續服務更多的人,也希望為更多人留下美好的記憶。",雲林縣虎尾鎮和平路84號,632,雲林縣,虎尾鎮,886-5-6323915,AM 09:30~PM 20:30,,https://tour.yunlin.gov.tw/public/upload/old/20180718045158.jpg,冰品,,,,,120.436100,23.708780,5,,
C3_376490000A_000269,老席牛肉麵,"此店家是目前虎尾鎮最老字號的牛肉麵店,目前已有40多年的歷史,由第一代外省籍的席奉宜先生鑽研牛肉麵的煮法傳承到目前第二代的席璧青老闆再加以改良,本店的特色就是好吃、便宜、夠大碗,深受附近大學生的喜愛,不管是牛肉麵或是燴飯、炒飯類都是令人吃的非常有飽足感,分量十足。老闆說：「只要來到本店吃飯或麵,不可能讓你吃不飽回去!」，不僅如此價格又非常的便宜,食材也都非常的新鮮,現炒現賣，來到虎尾的朋友們不妨找時間來挑戰一下夠份量的餐點吧!",雲林縣虎尾鎮和平路99號,632,雲林縣,虎尾鎮,886-5-6322520,AM 10:00~ PM 21:30 周四公休,https://coffeerst.com/archives/626,https://tour.yunlin.gov.tw/public/upload/old/20180718045714.jpg,老席牛肉麵,,,,,120.436200,23.708610,2,https://goo.gl/maps/ykS6wdStasuZbzxQ8,
C3_376490000A_000270,阿火肉圓,深色醬派肉圓，與嫩甜Ｑ的肉圓皮以切成小塊新鮮的肉塊，包在肉圓內油泡，筍丁清甜與肉纖維彈。內餡厲害外，老闆也同時將皮嚴格掌握厚度適口、反覆咀嚼還有香味的秘方，顛覆你永遠都吃不完肉圓皮的印象！,雲林縣崙背鄉南光路30號,637,雲林縣,崙背鄉,886-5-6966291,07:30-19:00二公休,,https://tour.yunlin.gov.tw/public/upload/StoreCover/230210035617437592D4RPQ.jpg,阿火肉圓,,,,,120.353400,23.760280,2,https://goo.gl/maps/Vkb3fLp3deJwAKr58,
C3_376490000A_000272,林內排骨大王,「林內排骨大王」位於林內火車站前中山路上，是一家已經營40多年的老店，以賣鹵排骨為主，排骨需炸到五分熟，再下鍋鹵1小時左右，滷汁才能滲入肉塊裏，而且還須以小火高溫的炭火燜燉，口感爽口，因此吸引眾多忠實的顧客一再光顧，這也是這味小吃能傳承給第二代持續經營的主因。 簡樸的店面，陣陣撲鼻而來食物的香氣，各種滷味小菜任君選擇，湯品則是傳統的古早口味，苦瓜湯、金汁湯、梅干菜湯、筍干湯等， 客人可在店內享用也可外帶，所以每到用餐時間，只見工作人員忙進忙出手腳俐落的為顧客服務。,雲林縣林內鄉中山路29號,643,雲林縣,林內鄉,886-5-5896858,11:0018:00 一二休息,,https://tour.yunlin.gov.tw/public/upload/old/20180718050411.jpg,林內排骨大王,,,,,120.615400,23.759480,2,https://goo.gl/maps/LKHKALBsHXF5nejv7,
C3_376490000A_000273,林內豬腳大王,位於林內火車站前中山路上的「林內豬腳大王」，是一家已歷經二代經營的美味小吃。「林內豬腳大王」由第二代接手經營多年，是陪著林內鄉親走過近50年的悠遠歲月懷舊美食，那種紮實簡便、親切的美味，是令許多人懷念的鐵路便當的滋味。店內的豬腳飯是遵循古法，採用木炭火，經三小時細工慢燉而成，香Ｑ不油膩，風味獨特！店內除了販售豬腳飯之外，排骨飯、爌肉飯也是客人的最愛。潔淨素雅的店面，出菜快速，尤其注重清潔衛生，採用超音波洗碗機，確保餐飲衛生，榮獲衛生局核定為衛生示範餐廳。曾吸引眾多政商名流於此用餐，許多報章雜誌也競相推薦，是林內鄉特色美食之一。,雲林縣林內鄉中山路11號,643,雲林縣,林內鄉,886-5-5892635,11:00~18:00 一二休息,,https://tour.yunlin.gov.tw/public/upload/StoreCover/220810102524341036CZGKT.jpg,林內豬腳大王,https://tour.yunlin.gov.tw/public/upload/StoreCover/220810102524387917L6BQC.jpg,林內豬腳大王,https://tour.yunlin.gov.tw/public/upload/StoreCover/220810102524403553RLKQH.jpg,林內豬腳大王,120.615500,23.758810,2,https://goo.gl/maps/qavY1egHPQkFn2Kj6,
C3_376490000A_000274,老吳咖啡莊園,古坑咖啡原產於台灣雲林縣古坑鄉華山地區，因為位處咖啡豆最適宜生產的北緯23.5度，加上溫、溼度適合，使得古坑咖啡成為台灣少數可生產高級咖啡的地方。 　古坑華山老吳咖啡莊園位於華山休閒農業區中心位置，由老吳開發的多項咖啡製品就有：黑糖咖啡餅、古坑橙心餅及方塊酥等，可說是老少咸宜，其中老吳咖啡莊園的黑糖咖啡餅、咖啡蛋捲、古坑香橙酥還是許多公家單位指定餐點。來古坑華山遊玩別忘了到老吳咖啡莊園品嘗具古坑特色的各種咖啡產品喔！,雲林縣古坑鄉華山村華山23號,646,雲林縣,古坑鄉,886-5-5901341,AM 08:30~PM 21:30,,https://tour.yunlin.gov.tw/public/upload/old/20180718050851.jpg,故鄉情老吳咖啡莊園,,,,,120.600900,23.593290,09,,
C3_376490000A_000275,江龍食堂,位於東勢鄉東南村東榮路的【江龍食堂】，顧名思意就看得出是一家極富在地特色的餐廳。【江龍食堂】以道地的台灣小吃及平民的價格吸引眾多顧客上門，舉凡牛、羊、豬、鵝或海鮮類的魚、蝦貝類，一到食堂就可以變幻各種美味的料理。而店裡還有現炸的臭豆腐，可以加上其他料理燴製，如豆腐鍋、臭豆腐炒飯，也是點餐率很高的特色美食。老闆研發了各種特色的料理，如；三杯班甲、三杯蛙腿、鐵板鴕鳥肉、鐵板鮮蚵等~搭配炒麵、炒飯及現煮的各種湯品，都能讓人大大的滿足胃口。【江龍食堂】因菜色多樣且都以現場燴製，平價又美味，適合單點或多人同時用餐的最佳選擇，老闆親切又有一手好料理~如果有到東勢鄉別忘了~走一趟【江龍食堂】保證滿足您的胃口。,雲林縣東勢鄉東南村東榮路20號,635,雲林縣,東勢鄉,886-5-6995002,14:0021:00,,https://tour.yunlin.gov.tw/public/upload/old/20180718051147.jpg,江龍食堂炒飯,,,,,120.255400,23.674610,2,https://goo.gl/maps/T6hX3EBgAqW5TgEW6,
C3_376490000A_000276,一郎土魠魚羹,"位於北港朝天宮媽祖廟附近有一間專門賣晚餐到消夜的道地小吃-一郎土魠魚羹,由民國50年成立目前由二代老闆許一郎經營,本店的浮水土魠魚羹以土魠魚沾番薯粉以水滾熟浮起,再加上高麗菜、蛋花勾芡，味道鮮甜美味,魚肉大塊有咬勁,是北港人最愛的消夜之一,此外還有軟Q的滷豬腳、香氣十足的排骨飯，是老饕們必點的經典佳餚!歡迎來北港旅遊的朋友們,不妨晚上消夜時間來此品嘗看看。",雲林縣北港鎮仁和路3號,651,雲林縣,北港鎮,886-5-7832923,16:3000:30休息,https://journey.tw/yilang-earthenfish/,https://tour.yunlin.gov.tw/public/upload/old/20180718051414.jpg,土魠魚羹,,,,,120.303500,23.567880,2,https://goo.gl/maps/cErqrs4s5RciJWwG8,
